baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSRNOG00000005214	89.2398539993201	-0.517474597619758	0.164083637472604	-3.15372456139119	0.00161201152651775	0.0349767764793049
ENSRNOG00000005348	866.272511638389	-0.490150277328727	0.106144413760483	-4.61776800081785	3.87889558358165e-06	0.000495518736275584
ENSRNOG00000005387	1172.52008952009	-0.628952390989599	0.0967966392685555	-6.49766764365253	8.1574769235466e-11	6.85681254740333e-08
ENSRNOG00000005388	417.433732478924	-0.606026978230826	0.0790501139020385	-7.66636438983295	1.76940052374027e-14	8.92367664139678e-11
ENSRNOG00000005513	5103.32867884444	-0.197625969581527	0.0421086677896784	-4.69323728237179	2.68915271906098e-06	0.000380278676198916
ENSRNOG00000005697	1654.58720736847	-0.454432679929068	0.135018218862251	-3.36571378113565	0.000763458816891019	0.0218771437491688
ENSRNOG00000005854	92.7821013974775	-0.968751464463089	0.27781346273818	-3.48705730426055	0.00048836670398887	0.0168627045348429
ENSRNOG00000005936	55.7951493837169	-0.515990981957002	0.164183672887985	-3.14276671291814	0.00167359165135092	0.0356451626346717
ENSRNOG00000006236	77.350735422106	-0.665870376458363	0.210806519917126	-3.15868018086032	0.00158485306729164	0.0346514839712753
ENSRNOG00000006355	2268.87743455074	-0.338704429648997	0.0803344987023437	-4.21617655079878	2.4847925401334e-05	0.00202833377071119
ENSRNOG00000006508	97.7227842064348	-0.477683515839522	0.154986449485958	-3.08209857973939	0.00205546754236481	0.0404937811405984
ENSRNOG00000006523	1134.35689893269	-0.182413639206641	0.0583574925794082	-3.12579638267404	0.00177324283586451	0.0370057435953519
ENSRNOG00000006720	1147.85109584417	-0.186945948938644	0.0561686834481618	-3.32829501177781	0.000873792829355847	0.0239688393477605
ENSRNOG00000006727	160.583937492301	-0.398723602275047	0.111540878593901	-3.57468586675494	0.000350648642496746	0.0136033691307071
ENSRNOG00000006795	623.458535835424	-0.223569049752172	0.059910494984739	-3.73171761991153	0.000190178616821884	0.00929192250192236
ENSRNOG00000006859	1213.62641324341	-0.42372037043403	0.0654073944720808	-6.47817229005959	9.28403097838388e-11	7.3930204580499e-08
ENSRNOG00000006893	928.364411649795	-0.31384851349035	0.0650707725196385	-4.82318714436085	1.41282296369032e-06	0.000222666785839943
ENSRNOG00000007044	438.816231367077	-0.643481202383741	0.0937447924871451	-6.86418077539591	6.68739023043142e-12	9.61589051616292e-09
ENSRNOG00000007098	116.814508490585	-0.38404922287384	0.103964112329177	-3.69405571085762	0.00022070541450079	0.0100580509680631
ENSRNOG00000007102	1356.02684198409	-0.799657258808569	0.180623544929786	-4.42720387931386	9.54624934683308e-06	0.000989279127517702
ENSRNOG00000007237	942.07630434336	-0.254809391248129	0.0790570668121225	-3.22310707344707	0.00126808142594695	0.0309952697489133
ENSRNOG00000007241	1153.84747372114	-0.218673564396429	0.0699215742508677	-3.12741191455247	0.00176352656034001	0.0369047812696325
ENSRNOG00000007369	1662.46869942148	-0.231792275617683	0.0451216420164897	-5.13705320238512	2.79079967401966e-07	6.03211415255963e-05
ENSRNOG00000007370	1123.68813984849	-0.2428199999939	0.0577926670187498	-4.20157110789024	2.650689600244e-05	0.00212195416146517
ENSRNOG00000007551	138.214395287504	-0.398168082717085	0.125762526569829	-3.16603119845882	0.00154534218283503	0.0343165927975886
ENSRNOG00000007629	618.103596585488	-0.216643200553152	0.0634164651692827	-3.4161979854104	0.000635020596367889	0.0198825434610249
ENSRNOG00000007707	259.537419519485	-0.372098147572798	0.122879895633915	-3.02814504889683	0.00246059951129266	0.0452685480971483
ENSRNOG00000007862	1185.82192924905	-0.361649594252775	0.0666705607874215	-5.42442706318147	5.81407242530635e-08	1.79524317948745e-05
ENSRNOG00000007865	679.574945746366	-0.270173436610603	0.0835925720406455	-3.23202684180164	0.00122915509580937	0.030288463517257
ENSRNOG00000007981	2101.54612508029	-0.449852733004252	0.130104089925978	-3.45763713700465	0.000544934816194917	0.0180830070496749
ENSRNOG00000008012	1482.4025167905	-0.55212036545725	0.156451712962418	-3.52901451190808	0.000417110256830447	0.0153549347587461
ENSRNOG00000008088	2480.48582794857	-0.330867549331627	0.11040595121771	-2.99682712464645	0.0027280536947135	0.0480122087470419
ENSRNOG00000008151	91.8064904562136	-0.687006879009782	0.223612029851369	-3.07231627684084	0.00212404540926607	0.0413601120234178
ENSRNOG00000008270	80.6945603441113	-0.506449541480741	0.155797275923967	-3.25069574212518	0.00115122988625858	0.028791818537858
ENSRNOG00000008362	168.839563480876	-0.442530099523771	0.126496131961882	-3.49836862724881	0.000468113642716427	0.0164328524693725
ENSRNOG00000008445	55.2148533910971	-0.561268890341374	0.18843606804175	-2.97856400939665	0.00289602533270372	0.0495219869140591
ENSRNOG00000008543	35.7912971862128	-0.950093499512927	0.280566924054358	-3.38633466049211	0.000708329453348823	0.0210477887509679
ENSRNOG00000008637	544.511944234745	-0.276596470859887	0.0768433361342085	-3.59948545670643	0.000318847463930749	0.012864432344726
ENSRNOG00000008712	262.598061099489	-0.28208834891884	0.0881159061811752	-3.20133289373247	0.00136793393988607	0.0324401888878938
ENSRNOG00000009103	111.633825097254	-0.412153709393498	0.118373203610734	-3.48181595852428	0.000498025853918877	0.0170093254397125
ENSRNOG00000009329	1415.22247984011	-0.352066916453146	0.0979211644341782	-3.59541186512138	0.000323878766007205	0.0129981053837905
ENSRNOG00000009371	29.1730532221244	-0.870910622184782	0.263573190734694	-3.3042458520048	0.000952322781306419	0.0255020242144533
ENSRNOG00000009592	816.34735195291	-0.323719916631411	0.0766824815946716	-4.22156286415625	2.42614270360502e-05	0.00199497495138826
ENSRNOG00000009681	1649.68177841695	-0.163762152126997	0.0422567826804039	-3.87540512408532	0.000106447449712758	0.00603202215038963
ENSRNOG00000009782	48.0202762128386	-0.546270770859648	0.179188374180682	-3.04858377870444	0.00229922793002892	0.0433093278312016
ENSRNOG00000009848	58.613608707508	-0.592760642242211	0.194565547281079	-3.04658584485093	0.00231456376562592	0.0434799785932105
ENSRNOG00000009892	244.251386507167	-0.413908138353955	0.106450842409607	-3.88825610943779	0.00010096705704612	0.00579505457749621
ENSRNOG00000010031	578.544888298874	-0.600851854731541	0.189176707499164	-3.17614077691989	0.00149248505058032	0.0339882956319297
ENSRNOG00000010037	295.695744375891	-0.328069356604954	0.103700587250611	-3.16362101028529	0.00155819558836374	0.0343165927975886
ENSRNOG00000010111	29.2736741569632	-0.774520401952441	0.209067880422593	-3.70463602724096	0.000211694482625131	0.00983911850540827
ENSRNOG00000010149	52.7705573469439	-0.842325537443684	0.189741556883023	-4.43933079964651	9.02390258833228e-06	0.000941597559734258
ENSRNOG00000010381	481.868597621138	-0.286231556209973	0.0839967292591589	-3.4076512113567	0.000655245920510271	0.0201092713535911
ENSRNOG00000010489	235.363741775156	-0.290658670693793	0.0955476417596355	-3.04202872348214	0.00234989469638345	0.0439573507526891
ENSRNOG00000010537	417.769776308875	-0.197496057882437	0.0583683078538723	-3.38361801368094	0.000715374558498904	0.021098668752609
ENSRNOG00000010691	50.5743827757676	-0.657467605077373	0.190656997904231	-3.44843154095831	0.000563852383701482	0.0185119750325484
ENSRNOG00000011032	755.405034325347	-0.554995800369113	0.161033912581203	-3.4464529332556	0.000567997497031918	0.0185370376639868
ENSRNOG00000011042	50.4194184779774	-0.794421229638346	0.24870781277127	-3.19419491002864	0.00140221410354376	0.0327399681892239
ENSRNOG00000011094	278.941122838555	-0.417636389025414	0.106108486623887	-3.93593766449399	8.28724836309532e-05	0.00506518542394832
ENSRNOG00000011195	361.391243235496	-0.225766580665893	0.0724746743681643	-3.11510996957394	0.00183876343729463	0.0375952578463078
ENSRNOG00000011276	378.12984091979	-0.250237126900688	0.0675536768238654	-3.70427101330307	0.000211999513070925	0.00983911850540827
ENSRNOG00000011636	790.159966637158	-0.209646076643991	0.0642365420940054	-3.2636575663925	0.00109984008381923	0.0281090886286908
ENSRNOG00000011683	65.685358699428	-0.529790875734144	0.166332081647162	-3.18513945408309	0.00144684267849069	0.0334720638005567
ENSRNOG00000011910	658.58576504443	-0.206442399333444	0.069159041057627	-2.98503848775788	0.00283542645286189	0.0492537339056262
ENSRNOG00000012040	12.9004186274441	-1.11917440640155	0.329260480588662	-3.39905476782595	0.000676191744633485	0.020454755302085
ENSRNOG00000012058	318.968673596333	-0.500548616118329	0.154604530378025	-3.23760639416214	0.00120536984968899	0.0298481928409075
ENSRNOG00000012325	846.948983718954	-0.364866551079205	0.0996241157834889	-3.66243201467566	0.000249832068454854	0.01092473755989
ENSRNOG00000012333	1163.99791815667	-0.243432409485464	0.0541912935595749	-4.49209445827028	7.05261284792922e-06	0.000784603179332126
ENSRNOG00000012404	405.811979233115	-0.635692203748029	0.202777679422473	-3.13492197740172	0.00171899824755791	0.0362739797566961
ENSRNOG00000012609	18.4123445291147	-1.45372417871993	0.396278035970351	-3.66844499761449	0.000244030177484956	0.0107840871718206
ENSRNOG00000012806	1187.31964945072	-0.146860785340296	0.037561143205319	-3.90991255344696	9.232953971379e-05	0.00549023827553942
ENSRNOG00000012820	3382.98982810352	-0.37138835274346	0.124130739721095	-2.99191282979477	0.00277235412707638	0.0485384199976494
ENSRNOG00000012874	1012.65475621298	-0.28623234046174	0.0910729351530131	-3.14289135384553	0.00167287919846269	0.0356451626346717
ENSRNOG00000012876	355.358012705282	-0.994391149521652	0.268832684660344	-3.69892206663046	0.00021651706507042	0.00994636397280606
ENSRNOG00000012952	566.750439742299	-0.415048852494532	0.133584774843314	-3.10700716441194	0.0018899181837196	0.0382251451175693
ENSRNOG00000012966	430.471260774219	-0.465305689258331	0.137473935042607	-3.3846829881906	0.000712605027536856	0.021098668752609
ENSRNOG00000013017	6348.6034570633	-0.277409884833612	0.0385991563130947	-7.18694166741413	6.62587012217243e-13	2.00498829896938e-09
ENSRNOG00000013023	1353.20801719497	-0.268625957715866	0.0754455127965926	-3.56052928475817	0.000370108030405602	0.0140344223058565
ENSRNOG00000013024	714.332623230217	-0.299314734940662	0.0742966121182312	-4.02864580775702	5.60990630347079e-05	0.00383393829165658
ENSRNOG00000013067	125.36090677646	-0.596008929913864	0.11362653494871	-5.24533226488773	1.5600092979914e-07	4.00049842010336e-05
ENSRNOG00000013118	370.964465387003	-0.383482160688199	0.107686357267032	-3.56110254279724	0.000369300811374326	0.0140344223058565
ENSRNOG00000013152	461.951761395023	-0.370568063718274	0.106303265606938	-3.48595183414654	0.000490389292487169	0.0168627045348429
ENSRNOG00000013202	233.80868761155	-0.341568227611037	0.101937457687913	-3.35076266721077	0.00080589339164821	0.0227484459246967
ENSRNOG00000013376	298.445899988051	-0.288759788599688	0.0739176336140611	-3.90650747976269	9.36397460516977e-05	0.00552426679198113
ENSRNOG00000013552	492.729511373457	-0.536504371319208	0.136869136586934	-3.91983455655426	8.86097763972084e-05	0.00529907477031527
ENSRNOG00000013554	10.4345744687055	-1.1125168760078	0.330163113293927	-3.36959772673752	0.000752779922227253	0.02168648486961
ENSRNOG00000013555	130.682777988173	-0.552002560324653	0.156607227280513	-3.52475789214959	0.000423869999228214	0.0155659055541818
ENSRNOG00000013683	2904.28954955417	-0.670259767051318	0.179624625425372	-3.73144698542343	0.000190383078360604	0.00929192250192236
ENSRNOG00000013934	642.399815631483	-0.32539569105008	0.0850877674027661	-3.82423585648696	0.000131178295859014	0.00703073146091141
ENSRNOG00000014087	1152.71089625072	-0.286109768857395	0.0782657821959061	-3.65561757424512	0.000256563586122919	0.0111226563267615
ENSRNOG00000014125	33.1966212454956	-1.02573920320008	0.30631322052845	-3.34866122144674	0.000812030209354202	0.0228604286745442
ENSRNOG00000014193	82.1548382623931	-0.427337869080966	0.133447366522116	-3.20229525855907	0.00136337178109007	0.0323827551772257
ENSRNOG00000014294	149.551576577099	-0.455525706224735	0.151730533326997	-3.00220197106291	0.00268034279911899	0.04750264631106
ENSRNOG00000014395	246.138233178404	-0.489118694017696	0.154090283572668	-3.17423449861477	0.00150232263154358	0.0339969893433278
ENSRNOG00000014424	100.976921958792	-0.770995637279929	0.152123341347307	-5.06822707450067	4.01538209406882e-07	8.43787931711962e-05
ENSRNOG00000014453	1403.84422283756	-0.314120424017789	0.0915305856394422	-3.43186293219159	0.000599450446234398	0.0192562319565317
ENSRNOG00000014490	28.1851004668819	-1.20682816938015	0.30568733060627	-3.94791686978537	7.88341674453384e-05	0.00491224768317131
ENSRNOG00000014543	470.4496921805	-0.252109232576339	0.0717037235389421	-3.51598522550115	0.000438125364244995	0.0158964910336374
ENSRNOG00000014556	571.676787543553	-0.444877442764549	0.100802560775897	-4.41335457492588	1.01781095311007e-05	0.00101983309407652
ENSRNOG00000014642	179.380739636559	-0.311393277819951	0.101855440812322	-3.05720809155126	0.00223409122564632	0.0427870889164922
ENSRNOG00000014718	4141.51259420342	-0.237815385841261	0.0716312513863734	-3.31999485194672	0.000900191080991937	0.0243647424962576
ENSRNOG00000014956	83.4399317268278	-0.800041861005377	0.266578737340491	-3.00114656175114	0.00268965074808127	0.0475901152312547
ENSRNOG00000015020	935.253690899702	-0.267882725112113	0.0865154130750821	-3.09635838968522	0.00195913414343191	0.0391511396814607
ENSRNOG00000015054	260.389851176436	-0.332328072939409	0.0745940687729471	-4.45515412158256	8.38329488250827e-06	0.000886987773233218
ENSRNOG00000015124	1685.48227966369	-0.426831075450596	0.134416516110996	-3.17543623209321	0.00149611400468375	0.0339882956319297
ENSRNOG00000015155	428.735747265131	-0.704409368412023	0.203072864535337	-3.46875181981514	0.000522882237866984	0.0176196175031792
ENSRNOG00000015239	179.67743585866	-0.351007969686813	0.114035838608835	-3.07804961991675	0.00208360218096448	0.0409414298675229
ENSRNOG00000015318	489.394518959343	-0.552067363241444	0.174763488993414	-3.15893992744817	0.00158344125430143	0.0346514839712753
ENSRNOG00000015321	520.75864250553	-0.524710645807945	0.16834009079261	-3.11696781994952	0.00182721516212994	0.0374603867249675
ENSRNOG00000015354	365.161284002809	-0.793201168015176	0.229643384202716	-3.45405625670011	0.000552222168190496	0.018282541367007
ENSRNOG00000015448	185.182310938068	-0.715846887039076	0.199603417812464	-3.586345839587	0.000335344158657978	0.0131785899233642
ENSRNOG00000015594	435.227333176454	-0.506339770993374	0.165741545709168	-3.05499607130409	0.00225063470285076	0.0429911629096066
ENSRNOG00000015618	141.338404066627	-0.730618488102745	0.216461223857035	-3.37528576751138	0.000737390781665476	0.0213912643671475
ENSRNOG00000015654	258.861700574798	-0.449417111023545	0.150162031098686	-2.99288114135982	0.00276357354238767	0.0484705844351258
ENSRNOG00000015768	76.9968155392851	-0.787226109573571	0.232854451849255	-3.38076469366025	0.000722844159072658	0.0211540273245054
ENSRNOG00000015810	24.3147831997297	-0.764335549889309	0.248569835332916	-3.07493284076733	0.00210549959068209	0.0412645191800777
ENSRNOG00000015869	601.764185021935	-0.244014357562256	0.0668130184646768	-3.65219777776188	0.000260005509147586	0.0111758049812584
ENSRNOG00000015999	873.101336167565	-0.502417096529773	0.0845976287750543	-5.93890282510995	2.86935871685069e-09	1.44711324619837e-06
ENSRNOG00000016013	4079.92678056305	-0.459193334342339	0.145701344387081	-3.15160670805076	0.00162374819847437	0.0350460916446751
ENSRNOG00000016103	287.064863420788	-0.518360722699963	0.130007763643771	-3.98715206055158	6.68711691878254e-05	0.00434232098631673
ENSRNOG00000016117	443.11316966293	-0.41159959149288	0.133154905930765	-3.09113350811795	0.00199393958734281	0.0394873114613831
ENSRNOG00000016123	799.322352330189	-0.297702701885892	0.0807217062055204	-3.68801300021991	0.000226012105716645	0.0102382130523737
ENSRNOG00000016152	978.435842852589	-0.224884213053338	0.0631241505725699	-3.56257012591088	0.000367241765215072	0.0140312320901617
ENSRNOG00000016226	112.40307865246	-0.419672141510518	0.11341398571586	-3.70035616737726	0.000215297080500535	0.00994636397280606
ENSRNOG00000016239	322.196897077454	-0.438889606997787	0.0848955900283553	-5.16975742616544	2.34398047873731e-07	5.45606532973776e-05
ENSRNOG00000016306	198.437188029723	-0.48435583516395	0.124002976735027	-3.90600167767693	9.38358602471349e-05	0.00552426679198113
ENSRNOG00000016346	341.997865381205	-0.477990912230291	0.157733202460458	-3.03037600691661	0.00244249453113041	0.0451682261936062
ENSRNOG00000016448	682.652584455473	-0.447468891455274	0.132244536936483	-3.38364745963148	0.000715297848268908	0.021098668752609
ENSRNOG00000016497	325.45354225466	-0.287863560337555	0.0897369644855891	-3.20785934745746	0.00133726881686517	0.0320140462012183
ENSRNOG00000016528	946.794906522354	-0.19075529387771	0.0595565491607395	-3.20292724420404	0.0013603834470111	0.0323625810586132
ENSRNOG00000016551	147.029865238818	-0.554136442269746	0.119282204202393	-4.64559190513875	3.39102764381724e-06	0.000454037595141193
ENSRNOG00000016552	6429.247959674	-0.239016410146914	0.0733521746069408	-3.25847749473943	0.00112011760350044	0.0284829904890113
ENSRNOG00000016870	621.828261990127	-0.245707289537062	0.0757271415290166	-3.2446396968901	0.00117599318564109	0.0293126472796535
ENSRNOG00000016896	5538.09165880205	-0.273146008102047	0.0792565103712514	-3.44635420891714	0.000568205062469061	0.0185370376639868
ENSRNOG00000016910	1268.26773279674	-0.218760206098763	0.0562669792149503	-3.88789675847105	0.0001011166165538	0.00579505457749621
ENSRNOG00000016967	27.4491539762061	-0.921810329405768	0.252863112027634	-3.64549151520775	0.000266881220956258	0.0113106803167176
ENSRNOG00000016984	1765.32330827235	-0.129724580654939	0.0417599254322177	-3.10643707603119	0.00189356603754325	0.0382251451175693
ENSRNOG00000017631	328.676053367586	-0.310184802878621	0.0991665370195741	-3.12791806794055	0.00176049249215531	0.036892314967188
ENSRNOG00000017702	826.113321154487	-0.361088880923806	0.107501356254152	-3.35892395692318	0.000782465956643688	0.0222437985117662
ENSRNOG00000017752	451.517029098511	-0.362358141657924	0.0987742425503568	-3.66854892836245	0.000243931015597586	0.0107840871718206
ENSRNOG00000017808	279.936535655377	-0.420912299866078	0.131736895415034	-3.19509806679445	0.00139783334448189	0.0327387283312865
ENSRNOG00000017857	972.064545210728	-0.200524467426713	0.0673134881651515	-2.97896414065978	0.00289224624117792	0.0495219869140591
ENSRNOG00000017869	210.208575854149	-0.545866218853189	0.177501815165759	-3.07527119282377	0.00210311227540058	0.0412645191800777
ENSRNOG00000017874	150.461529205816	-0.57105582841613	0.166383038634777	-3.43217573799479	0.000598759426644814	0.0192562319565317
ENSRNOG00000017900	903.044866569848	-0.246703042142839	0.069190259051768	-3.56557477199581	0.000363059630124383	0.0139418583852333
ENSRNOG00000017915	309.685338293923	-0.258473250231896	0.0814330641467074	-3.17405777297337	0.00150323766494952	0.0339969893433278
ENSRNOG00000018029	95.2020085272147	-0.595424485709008	0.196771790615964	-3.02596466620099	0.00247841263367115	0.0453885131533209
ENSRNOG00000018086	587.442292282983	-0.697475802378827	0.229284818659136	-3.04196242236048	0.00235041234787009	0.0439573507526891
ENSRNOG00000018110	575.988782280983	-0.630786218169571	0.170161656849986	-3.70698211246067	0.000209743751007931	0.00983911850540827
ENSRNOG00000018194	2230.5924941553	-0.151949787761252	0.0498447717945459	-3.04845989440117	0.0023001761337071	0.0433093278312016
ENSRNOG00000018237	695.65534948632	-0.21862429023581	0.0706148561688687	-3.09600984972611	0.00196143845859532	0.0391511396814607
ENSRNOG00000018246	442.324444440116	-0.209747985748853	0.0586463975022984	-3.57648542249561	0.000348244726701377	0.0135448398842978
ENSRNOG00000018366	2373.87795639381	-0.279791008835167	0.0902749683752732	-3.0993199318783	0.0019396544321132	0.0389217129414759
