baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSRNOG00000001928	622.646212859979	0.38725006057957	0.104483821619269	3.70631600737842	0.000210295883464144	0.00983911850540827
ENSRNOG00000001971	162.678049064696	0.357607186874271	0.118075018609449	3.02864391711094	0.00245654039973853	0.0452685480971483
ENSRNOG00000002122	717.377553037246	0.259745605160438	0.0753248533483076	3.44833867726706	0.000564046298083595	0.0185119750325484
ENSRNOG00000002158	58.6483527236386	1.06005758703726	0.310715787843277	3.41166309699058	0.000645678616420209	0.0199369744213015
ENSRNOG00000002196	686.636013063838	0.607633154981016	0.194121738940493	3.13016542246864	0.0017470789015955	0.03671292191825
ENSRNOG00000002339	2048.25373051364	0.330330473014737	0.0910542206096623	3.62784361672614	0.000285798273848398	0.0117882589127074
ENSRNOG00000002434	430.556562255602	0.910132030213926	0.144688916731916	6.29026777427775	3.16918819057839e-10	1.99790905514379e-07
ENSRNOG00000002525	1021.80557724729	0.559386042726179	0.185044601313782	3.02297953441842	0.00250299169961535	0.0455819683398251
ENSRNOG00000002572	1518.85912410716	0.344408848837141	0.0810893795822897	4.24727443484303	2.16386841379778e-05	0.00184967961021245
ENSRNOG00000002635	410.975487803066	0.325633790749945	0.109158596759062	2.98312547447541	0.00285320997187722	0.0493418216388094
ENSRNOG00000002642	1756.3946730532	0.261627695430855	0.067929017565932	3.85148651939384	0.000117402993901203	0.00645929926445527
ENSRNOG00000002697	1255.25074257793	0.30182618441043	0.0908556756134658	3.322039953723	0.000893618971004853	0.0242302061492893
ENSRNOG00000002807	994.010227123098	0.274931578393737	0.0776917293499459	3.53874962874577	0.000402026964116263	0.0149451301402434
ENSRNOG00000002914	948.845806281072	0.23610649771844	0.0677248778264243	3.48625948537804	0.000489825625059183	0.0168627045348429
ENSRNOG00000002956	1128.29240427881	0.473889840255491	0.0977640834690329	4.84727952679675	1.25166010708686e-06	0.000201464015108768
ENSRNOG00000002980	874.767439870685	0.179256241707327	0.0600995927070621	2.98265318670393	0.00285761604051551	0.0493558569554791
ENSRNOG00000002989	1798.80227721538	0.193962367721814	0.0468516935331449	4.13992223321866	3.47423578611701e-05	0.00264146670572615
ENSRNOG00000003029	8430.82265749335	0.436790287342611	0.0604425460173797	7.22653687051859	4.95466155453923e-13	1.87410073300446e-09
ENSRNOG00000003048	530.021699744137	0.238667832826292	0.0789425496079221	3.02331042019373	0.00250025629563189	0.0455819683398251
ENSRNOG00000003127	104.081235157329	0.410133961523891	0.117693801945804	3.4847541225047	0.000492589462579298	0.0168828631189467
ENSRNOG00000003207	3374.35114726236	0.310428514188226	0.0906513063329269	3.4244240568155	0.000616104014209766	0.0195255299162712
ENSRNOG00000003218	129.696152665974	0.370680496774626	0.105940210819193	3.49895940274523	0.000467077691617988	0.0164328524693725
ENSRNOG00000003336	811.653868759307	0.456364912214841	0.11584215190873	3.93954104525271	8.16376346683262e-05	0.00504154045931337
ENSRNOG00000003348	461.21928706519	0.511148522365044	0.132390003672522	3.86092989036704	0.000112956314502022	0.00628319499417495
ENSRNOG00000003442	1947.50786631456	0.333297523991368	0.105443748582307	3.16090359525868	0.00157280544379079	0.0345378031415887
ENSRNOG00000003741	8693.30264942023	0.601066958458678	0.105573754044316	5.69333698417482	1.24580159282684e-08	4.38348327894653e-06
ENSRNOG00000003807	12.5517935665633	1.59683621318238	0.355404553173022	4.49301000486899	7.02234841833308e-06	0.000784603179332126
ENSRNOG00000003942	592.04293894056	0.355672406266658	0.0923967047212926	3.84940574817593	0.000118404732719982	0.00649081016685987
ENSRNOG00000004100	276.100627803868	0.629435354900501	0.181117860064184	3.47528043163409	0.000510319565505581	0.017311961941927
ENSRNOG00000004110	840.448327851655	0.415052501207351	0.126287924554976	3.28655730680465	0.00101420135287533	0.0265482118840896
ENSRNOG00000004127	1052.70016519654	0.203158503189433	0.0641099819938054	3.16890594680035	0.00153013901837335	0.0342032729419681
ENSRNOG00000004269	3484.56832290539	0.368687623951625	0.10544036419104	3.49664596457221	0.00047114665971837	0.0165010392628216
ENSRNOG00000004314	1529.16939723653	0.234300930722728	0.0653195592223883	3.58699497534915	0.000334510766999231	0.0131785899233642
ENSRNOG00000004424	144.901936000269	0.389582177217101	0.121395549446775	3.20919653967967	0.00133106471356614	0.0319160207864592
ENSRNOG00000004425	241.796539324272	0.26848969815538	0.082234484930558	3.26492831300765	0.00109491783751806	0.0280306377016046
ENSRNOG00000004496	6632.13039955606	0.297314944437301	0.0957275555963343	3.10584494281901	0.00189736179664868	0.0382251451175693
ENSRNOG00000004510	793.180543575242	0.172313432426999	0.0509384421051264	3.3827778256622	0.000717566572094406	0.0211221444276038
ENSRNOG00000004518	2936.66391324836	0.30539854706283	0.0788664078770384	3.87235269468568	0.000107789821795345	0.00608529852150586
ENSRNOG00000004659	206.22279305553	0.559539941720935	0.0845183718015359	6.62033507974851	3.58385553367871e-11	3.38898338903493e-08
ENSRNOG00000004789	429.004431128496	0.34317112845786	0.0695172642348911	4.93648782406515	7.95420009376757e-07	0.00013993842723105
ENSRNOG00000004827	2139.91476265509	0.232103385025365	0.0366316101025927	6.33615023678516	2.35577089478578e-10	1.549687549483e-07
ENSRNOG00000004874	426.115152572542	0.285255697326502	0.0845189266570183	3.3750511111444	0.000738019828132914	0.0213912643671475
ENSRNOG00000004888	889.962708293248	0.393935278335234	0.0936210241266808	4.20776510415215	2.57908750675983e-05	0.00208671625546932
ENSRNOG00000004956	930.615939358355	0.397845581059293	0.0767761518578007	5.18189009780217	2.19648631473212e-07	5.1926309284214e-05
ENSRNOG00000005033	546.389503921978	0.227573771919574	0.0627260110238173	3.62806064350503	0.000285558195247859	0.0117882589127074
ENSRNOG00000005174	203.325353239346	0.320040203666216	0.0944292363981582	3.38920673166069	0.000700951429632013	0.0209179391130816
ENSRNOG00000005209	1117.43941166403	0.346309832402573	0.110375088350068	3.13757241402345	0.00170353188256373	0.0360481641722926
ENSRNOG00000005248	1124.40648248189	0.418139846122094	0.0946373597393185	4.41833803556938	9.94627738289239e-06	0.00101680524867001
ENSRNOG00000005261	1295.72298503888	0.211302329414755	0.0565268053177886	3.7380907735159	0.000185423003935342	0.00913827377700889
ENSRNOG00000005353	1016.86795599283	0.182388691148399	0.0588753630778125	3.09787798518279	0.00194911659499251	0.0390081138653925
ENSRNOG00000005371	1699.73745729167	0.435531361509055	0.0964141958017924	4.5172949676873	6.26346269430971e-06	0.000717925686097773
ENSRNOG00000005406	1419.56416388461	0.170586531429795	0.046588732717562	3.6615404944357	0.000250703224235385	0.0109312385668051
ENSRNOG00000005424	975.750768257822	0.265549396056779	0.0567707663567712	4.67757286184857	2.90290440655128e-06	0.000402944437349733
ENSRNOG00000005592	2299.12666418074	0.317608100086274	0.083777338510369	3.79109799539602	0.000149982757979647	0.00782496251114501
ENSRNOG00000005708	378.178689327744	0.354078819455581	0.111416832239527	3.17796523504073	0.00148312533120262	0.0339308416408167
ENSRNOG00000005908	1423.78262966719	0.254335377724997	0.0705668059431964	3.60417868324276	0.000313141578969932	0.012701962707279
ENSRNOG00000005957	259.717320081762	0.662237973498225	0.0958916075658174	6.90610982868008	4.98124391088269e-12	8.37402448573946e-09
ENSRNOG00000006226	1846.91672799413	0.459098229481704	0.0908329327242339	5.05431472608632	4.31938828659048e-07	8.8313979427181e-05
ENSRNOG00000006228	793.583486707445	0.451003750846047	0.0546142878423338	8.25798099112912	1.48157140948063e-16	2.2416175425442e-12
ENSRNOG00000006231	508.246112569291	0.47206813763477	0.102073578402373	4.6247828774444	3.74990998923404e-06	0.000489104639113026
ENSRNOG00000006302	1091.03054187592	0.181469156989194	0.0608521763980857	2.98213092333873	0.00286249557363883	0.0493837605805649
ENSRNOG00000006378	881.079535955269	0.190144548100705	0.0634439034801055	2.99704995548279	0.00272606037537279	0.0480122087470419
ENSRNOG00000006399	1405.63243824461	0.185826478666491	0.0566096087554792	3.2825960601345	0.00102855935064392	0.0267850309384552
ENSRNOG00000006403	2228.21580639471	0.612004469950416	0.104253194169237	5.87036660917011	4.34832518096913e-09	1.8006175986252e-06
ENSRNOG00000006444	2641.57481696729	0.425353606116275	0.0850191163768973	5.00303489665365	5.64347200159159e-07	0.000106732164230101
ENSRNOG00000006470	642.322312486928	0.396753723359479	0.103669395657474	3.82710558736508	0.000129658906337369	0.00698127848001565
ENSRNOG00000006731	26.6336758409834	0.682394210859009	0.220243840183541	3.09835775788477	0.00194596359615757	0.0389965949799524
